,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,BikeBuyer,AreaCode,Sex,Married,JobType,EducationType,Country,Income,AgeBracket,ChildrenFlag
13619,0,2,0,0,555,1,0,1,2,0,0,0,0
13620,1,2,0,0,555,1,1,1,2,0,1,0,0
13621,0,2,0,0,555,1,1,1,1,0,2,0,0
13622,0,2,0,1,555,0,0,1,1,0,2,0,0
13623,1,2,0,0,555,1,1,1,2,0,0,0,0
13624,0,2,0,1,555,0,1,0,1,0,2,0,0
13625,1,2,0,0,500,1,0,1,2,1,3,1,1
13626,0,2,0,0,555,0,0,0,1,0,1,0,0
13627,1,2,0,1,500,1,0,1,2,1,2,1,1
13628,0,1,0,0,555,0,0,2,0,0,3,0,0
13629,1,4,1,1,555,1,1,2,3,0,3,0,1
13630,1,3,4,1,555,1,1,1,0,0,2,1,1
13631,0,2,2,0,555,0,0,1,0,0,1,1,1
13632,1,2,2,1,555,0,0,0,0,5,2,1,1
13633,0,2,2,0,555,0,0,0,0,0,2,1,1
13634,0,2,2,1,555,0,0,0,0,0,2,1,1
13635,1,2,2,1,555,1,1,0,0,0,3,1,1
13636,0,1,0,1,555,1,0,0,0,0,2,0,0
13637,1,0,2,0,555,0,1,0,3,0,3,0,1
13638,1,0,0,0,555,0,0,0,0,0,3,3,1
13639,1,2,2,1,555,1,0,0,0,0,3,1,1
13640,1,4,2,1,555,1,1,0,0,5,2,1,1
13641,0,1,0,1,555,0,0,0,0,0,2,1,0
13642,0,1,0,1,555,1,1,0,0,0,3,1,0
13643,1,0,2,1,555,0,0,0,3,0,3,1,1
13644,0,0,2,1,555,1,1,0,3,0,3,1,1
13645,0,0,2,0,555,0,1,0,3,0,2,1,1
13646,1,2,2,1,555,1,1,1,2,0,1,1,1
13647,1,2,3,1,555,1,0,1,2,0,1,1,1
13648,1,1,0,0,555,1,1,0,0,5,2,1,1
13649,0,1,0,0,555,0,0,0,0,0,2,1,1
13650,1,1,0,0,555,0,1,1,1,5,2,1,1
13651,1,1,0,0,555,0,1,1,1,5,2,1,1
13652,1,3,3,1,555,0,0,1,2,0,1,1,1
13653,1,2,2,1,555,1,0,1,2,0,0,1,1
13654,1,2,2,1,555,1,1,1,2,5,1,1,1
13655,1,1,0,0,555,0,1,1,1,0,1,1,1
13656,1,1,0,0,555,0,1,1,1,0,1,1,1
13657,1,1,0,1,555,1,1,1,1,0,2,1,1
13658,1,2,2,0,555,1,1,1,2,5,1,1,1
13659,0,1,0,0,555,1,0,0,0,0,1,1,0
13660,0,1,0,0,555,1,0,1,1,0,1,0,0
13661,0,1,0,1,555,1,0,1,1,0,1,0,0
13662,0,1,0,0,555,0,0,0,3,0,2,0,0
13663,1,1,0,0,555,0,1,1,1,0,1,1,1
13664,1,1,0,0,555,0,1,1,1,0,2,1,1
13665,1,0,3,1,555,1,1,0,0,0,3,1,1
13666,0,0,3,1,555,1,1,0,0,0,3,1,1
13667,1,3,5,0,555,0,1,0,3,0,2,1,1
13668,1,3,5,1,555,1,1,0,3,0,3,1,1
13669,1,3,5,1,555,0,1,0,3,0,3,1,1
13670,0,0,0,0,555,0,0,0,3,0,3,1,1
13671,1,1,0,0,555,1,1,1,1,0,3,1,1
13672,1,1,0,0,555,0,0,0,0,5,2,1,1
13673,0,1,0,0,555,0,0,0,0,0,2,1,1
13674,1,1,0,0,555,1,1,0,0,0,2,1,1
13675,0,1,0,1,555,1,0,0,0,0,3,1,1
13676,0,2,4,1,555,1,1,0,3,0,3,1,1
13677,1,0,0,0,555,1,1,0,3,0,3,1,1
13678,1,0,0,1,500,1,1,2,3,1,3,0,1
13679,1,0,0,0,500,0,0,2,3,1,3,0,1
13680,1,0,0,0,500,0,1,2,3,1,3,0,1
13681,0,1,2,0,500,0,1,0,0,1,2,0,1
13682,1,1,4,1,500,0,0,2,3,1,3,0,1
13683,1,0,0,1,500,0,0,0,0,1,3,0,1
13684,1,3,5,1,500,0,0,0,0,1,2,0,1
13685,0,1,0,1,500,0,0,2,3,1,3,0,1
13686,0,3,5,1,500,1,1,2,3,1,3,0,1
13687,1,1,3,0,500,0,1,0,0,1,2,1,1
13688,0,1,3,0,500,0,0,0,0,1,2,1,1
13689,1,4,5,1,500,0,1,0,0,1,2,1,1
13690,1,1,0,1,500,1,0,0,0,1,3,1,0
13691,1,2,3,1,500,0,1,0,0,1,2,1,1
13692,1,2,3,1,500,1,0,0,0,1,2,1,1
13693,1,2,3,1,500,0,0,0,0,1,2,1,1
13694,1,2,0,0,500,1,0,4,4,2,0,0,0
13695,0,1,0,1,500,0,0,3,1,4,0,0,0
13696,1,2,0,0,555,1,1,0,2,0,2,1,1
13697,1,0,1,0,555,0,1,0,1,5,1,1,1
13698,1,0,2,0,555,0,1,0,1,0,2,1,1
13699,0,1,0,0,555,1,1,0,1,0,3,1,1
13700,1,2,0,0,555,0,1,1,4,0,2,1,1
13701,0,2,0,0,555,1,0,1,4,0,3,1,1
13702,1,2,0,0,555,0,0,1,4,0,2,1,1
13703,1,2,0,0,555,0,1,1,4,0,2,1,1
13704,0,2,0,0,555,1,1,0,2,5,2,1,1
13705,0,2,0,1,555,1,0,0,2,0,2,1,1
13706,1,2,0,0,555,1,1,0,1,5,1,3,1
13707,1,3,5,0,555,0,1,0,1,0,2,1,1
13708,1,3,1,1,555,1,1,2,0,0,3,1,1
13709,0,4,1,1,555,1,0,2,0,0,3,1,1
13710,1,4,1,1,555,1,0,0,1,0,3,1,1
13711,1,4,1,0,555,0,0,0,1,0,3,1,1
13712,1,3,2,1,555,1,0,2,0,0,3,1,1
13713,1,4,2,0,555,0,0,2,0,0,3,1,1
13714,1,4,1,0,555,1,1,2,3,0,3,1,1
13715,1,1,2,0,555,1,1,2,3,0,3,1,1
13716,0,3,0,1,555,1,0,2,3,0,3,1,0
13717,1,2,3,1,555,1,1,0,1,0,3,1,1
13718,1,2,3,1,555,1,1,0,1,0,3,1,1
13719,0,4,2,1,555,0,0,2,0,0,3,1,1
13720,0,0,2,1,555,0,1,0,1,0,2,1,1
13721,0,1,2,0,555,0,1,0,1,0,2,1,1
13722,1,0,3,0,555,1,1,0,1,0,2,1,1
13723,1,0,1,1,555,1,0,0,1,0,3,1,1
13724,0,2,0,0,555,0,0,1,4,0,2,1,1
13725,1,2,0,0,555,0,0,1,4,0,2,1,1
13726,0,2,0,0,555,0,0,2,3,5,1,3,1
13727,1,2,3,1,555,1,1,0,1,5,3,1,1
13728,1,2,0,0,555,0,0,0,1,0,3,1,0
13729,1,2,4,0,555,0,1,0,1,5,3,1,1
13730,1,3,4,1,555,1,1,0,1,5,3,1,1
13731,1,3,4,1,555,1,1,0,1,0,3,1,1
13732,1,4,4,1,555,1,1,0,1,0,3,1,1
13733,1,3,2,1,555,0,1,0,1,0,3,1,1
13734,0,3,2,1,555,1,0,0,1,0,3,1,1
13735,0,4,2,1,555,1,0,2,0,0,3,1,1
13736,0,4,1,1,555,0,0,0,1,0,3,1,1
13737,0,3,2,0,555,1,1,2,0,0,3,1,1
13738,1,3,4,1,555,1,1,0,1,5,2,1,1
13739,1,3,4,1,555,1,1,0,1,0,3,1,1
13740,1,1,3,1,555,0,1,0,2,0,2,1,1
13741,1,2,3,1,555,1,1,0,2,0,3,1,1
13742,0,4,2,0,555,0,1,2,0,0,3,1,1
13743,1,2,0,1,555,1,0,1,4,0,3,1,1
13744,0,2,0,1,555,0,0,0,2,0,1,1,1
13745,0,2,0,0,555,0,1,0,2,0,2,1,1
13746,1,0,3,1,555,0,1,0,2,5,1,1,1
13747,0,3,3,0,555,1,0,2,3,0,3,3,1
13748,0,2,0,0,555,0,1,0,1,5,1,2,1
13749,1,2,0,0,555,0,0,0,1,5,0,2,1
13753,1,2,0,0,555,1,1,2,3,0,2,2,1
13754,0,2,3,1,555,0,0,0,2,0,2,1,1
13755,1,3,3,1,555,1,1,0,2,0,3,1,1
13756,0,0,3,1,555,1,1,0,1,0,3,1,1
13757,0,4,3,0,555,0,1,0,1,0,3,1,1
13758,1,3,4,1,555,1,0,0,2,0,3,1,1
13759,1,3,3,0,555,0,1,2,0,0,3,1,1
13760,0,2,1,1,555,1,0,2,3,0,3,1,1
13761,1,2,0,0,555,1,1,1,4,0,2,1,1
13762,1,1,1,0,555,0,1,0,2,0,1,1,1
13763,1,2,0,0,555,1,1,2,3,0,3,1,1
13764,1,2,0,1,555,0,0,2,3,5,2,1,1
13765,1,2,0,0,555,1,0,2,3,0,3,1,1
13766,0,2,0,0,555,0,0,2,3,5,2,1,1
13767,0,2,0,0,555,0,0,2,3,0,3,1,1
13768,1,2,0,0,555,1,1,0,1,0,0,1,1
13769,1,2,0,0,555,0,1,0,1,0,0,1,1
13770,1,2,0,0,555,0,1,0,1,0,0,1,1
13771,0,2,0,0,555,1,0,0,1,0,1,1,1
13772,1,2,0,0,555,0,0,0,1,0,0,1,1
13773,1,2,0,0,555,0,0,0,1,0,0,1,1
13774,1,2,0,0,555,0,1,0,1,0,0,2,1
13775,1,2,0,0,555,0,0,0,1,0,0,2,1
13776,1,2,0,0,555,0,1,0,2,0,0,2,1
13777,1,2,0,0,555,1,1,0,2,0,1,2,1
13781,1,2,0,0,555,1,0,0,2,0,1,2,1
13782,1,3,4,1,500,1,1,0,0,1,2,1,1
13783,1,2,2,1,500,1,1,0,0,1,2,1,1
13784,0,1,0,0,500,0,0,0,0,1,2,1,0
13785,1,1,0,1,500,1,0,0,0,1,3,1,0
13786,1,0,3,0,500,0,1,0,0,1,3,0,1
13787,1,0,3,0,500,0,1,0,0,1,3,0,1
13788,1,0,3,0,500,0,1,0,0,1,3,0,1
13789,1,0,4,1,500,1,1,0,0,1,3,0,1
13790,1,1,0,0,500,0,1,1,1,1,2,1,1
13791,1,1,0,0,500,1,0,1,1,1,2,1,1
13792,0,1,0,1,500,0,0,2,3,1,3,0,0
13793,1,1,0,1,500,1,1,1,1,1,2,1,1
13794,1,1,0,0,500,0,1,0,0,1,2,1,1
13795,1,1,0,0,500,0,0,0,0,1,1,3,1
13796,0,1,0,0,500,1,1,0,0,1,3,1,0
13797,1,4,5,1,500,0,1,0,0,1,2,1,1
13798,1,4,5,1,500,1,1,0,0,1,3,1,1
13799,1,4,5,1,500,1,1,0,0,1,3,1,1
13800,0,1,0,0,500,0,0,0,0,1,2,1,0
13801,1,1,0,0,500,1,1,0,0,1,3,1,1
13802,0,2,0,0,500,0,0,0,0,1,2,1,0
13803,1,1,0,0,500,0,1,1,1,1,1,1,1
13804,1,1,0,0,500,1,1,1,1,1,2,1,1
13805,1,2,4,1,500,1,1,0,0,1,3,1,1
13806,1,2,4,1,500,0,1,1,1,1,1,1,1
13807,1,3,4,1,500,1,1,1,1,1,2,1,1
13808,1,1,0,0,500,0,1,1,1,1,1,1,1
13809,1,1,0,0,500,0,0,1,1,1,2,1,1
13810,1,1,0,0,500,1,1,1,1,1,2,1,1
13811,1,2,2,0,500,1,1,1,1,1,2,1,1
13812,1,2,2,0,500,0,1,1,1,1,2,1,1
13813,1,3,4,0,500,0,1,1,1,1,2,1,1
13814,0,3,4,1,500,0,1,1,1,1,1,1,1
13815,1,1,0,0,500,0,1,1,1,1,1,1,1
13816,0,1,0,1,500,1,1,1,1,1,3,1,1
13817,0,1,0,0,500,0,0,2,0,1,1,1,1
13818,1,2,0,0,555,1,0,1,2,0,0,0,0
13819,1,2,0,0,555,0,1,1,2,0,0,0,0
13820,0,2,0,1,555,1,0,1,2,0,0,0,0
13821,0,2,0,0,555,0,0,1,2,0,0,0,0
13822,1,2,0,0,555,0,1,1,2,5,0,0,0
13823,0,2,0,0,555,1,0,1,2,0,1,0,0
13824,1,2,0,1,555,1,1,1,2,0,0,0,0
13825,1,2,0,1,555,1,0,1,2,5,1,0,0
13826,0,2,0,0,555,0,1,1,2,5,0,0,0
13827,1,2,0,0,555,0,1,1,2,0,1,0,0
13828,0,2,0,0,500,0,0,1,2,1,0,2,1
13829,0,2,0,0,555,1,0,3,4,5,1,0,0
13830,1,2,0,0,555,1,1,1,2,0,1,0,0
13831,0,2,0,0,500,0,0,3,1,1,0,2,1
13832,0,2,0,0,555,1,0,3,4,0,0,0,0
13833,0,2,0,0,555,1,0,3,4,0,1,0,0
13834,1,2,0,0,555,0,0,1,2,5,0,0,0
13835,0,2,0,0,500,0,0,3,1,1,0,2,1
13836,0,2,0,0,500,1,1,2,0,1,1,2,1
13837,0,2,0,0,500,1,0,2,0,1,2,2,1
13838,0,2,0,0,500,1,1,2,0,1,1,2,1
13839,1,2,0,0,500,1,1,2,0,1,1,2,1
13840,0,1,0,0,555,1,0,1,1,0,0,0,0
13841,1,1,0,0,555,1,0,1,1,0,0,0,0
13842,1,1,0,0,555,0,0,1,1,0,0,0,0
13843,1,2,0,0,555,1,0,1,2,0,1,0,0
13844,0,1,0,1,555,1,0,1,1,0,1,0,0
13845,0,1,0,0,555,0,0,1,1,0,0,0,0
13846,0,1,0,0,555,1,0,1,1,0,1,0,0
13847,0,1,0,0,555,0,1,2,0,5,3,0,0
13848,1,3,0,1,555,0,0,2,0,0,3,0,0
13849,1,2,4,1,500,1,1,0,1,2,3,1,1
13850,1,2,4,1,500,1,1,0,1,2,3,1,1
13851,0,3,3,1,500,1,0,0,1,2,3,1,1
13852,0,2,0,0,500,0,0,4,4,4,0,0,0
13853,1,2,0,0,500,0,0,4,4,2,0,0,0
13854,0,1,0,0,500,0,0,3,1,4,0,0,0
13855,0,1,0,0,500,1,0,4,2,3,1,0,0
13856,1,0,1,0,500,0,1,1,0,2,1,0,1
13857,0,0,1,0,500,1,1,1,0,2,1,0,1
13858,1,2,0,0,500,0,1,4,4,2,0,0,0
13859,1,2,0,0,500,1,1,4,4,2,0,0,0
13860,0,2,0,0,500,1,0,4,4,2,0,0,0
13861,1,1,1,0,500,0,1,1,0,2,1,0,1
13862,1,1,1,0,500,1,1,1,0,2,1,0,1
13863,0,1,0,0,500,0,0,4,2,4,0,0,0
13864,0,1,0,1,500,0,0,4,2,2,0,0,0
13865,0,1,0,0,500,1,0,4,2,4,0,0,0
13866,0,1,0,1,500,1,0,4,2,3,1,0,0
13867,0,1,0,0,500,1,0,4,2,3,0,0,0
13868,1,0,2,0,500,0,1,3,1,4,0,0,1
13869,1,0,2,1,500,1,0,3,1,4,1,0,1
13870,0,1,0,0,500,0,0,4,2,4,0,0,0
13871,1,1,0,0,500,0,0,4,2,4,0,0,0
13872,1,1,2,0,500,1,1,3,1,3,0,0,1
13873,1,0,0,0,500,1,1,1,3,2,1,0,0
13874,1,0,0,0,500,0,1,1,3,4,1,0,0
13875,1,1,3,1,555,0,0,3,1,5,0,0,1
13876,1,1,3,0,555,0,1,3,1,0,0,0,1
13877,1,1,3,0,555,0,1,3,1,0,1,0,1
13878,1,1,3,1,555,0,0,3,1,0,1,0,1
13879,1,1,3,0,555,0,1,3,1,0,0,0,1
13880,0,0,0,0,555,0,0,1,3,0,1,0,0
13881,1,0,0,0,555,1,1,1,3,0,1,0,0
13882,1,1,4,0,555,0,1,3,1,5,0,0,1
13883,0,0,0,1,555,1,0,1,3,0,3,0,0
13884,0,0,0,0,555,1,1,1,3,0,3,0,0
13885,1,0,0,1,555,1,1,1,3,0,3,0,0
13886,0,0,0,1,555,0,0,1,3,0,3,0,0
13887,1,1,0,0,555,1,1,3,2,0,1,1,1
13888,0,1,0,0,555,1,0,3,2,0,1,1,1
13889,0,1,0,0,555,1,0,3,2,0,0,1,1
13890,0,2,0,0,555,1,0,3,4,0,0,1,1
13891,0,2,0,0,555,1,0,3,4,0,0,1,1
13892,0,2,0,1,555,1,0,3,4,0,0,1,1
13893,0,2,0,0,555,1,0,3,4,0,0,1,1
13894,0,2,0,0,555,1,0,3,4,0,0,1,1
13895,1,2,0,0,555,0,0,3,4,0,0,1,1
13896,0,1,0,0,555,1,0,3,2,0,1,1,1
13897,1,2,0,0,555,1,0,3,2,0,0,1,1
13898,1,2,0,0,555,0,0,3,4,0,0,1,1
13899,0,2,0,1,555,0,0,3,4,0,0,1,1
13900,1,2,0,0,555,0,0,3,4,0,0,1,1
13901,1,2,0,0,555,1,0,3,4,0,0,1,1
13902,0,2,0,1,555,0,0,3,4,0,0,1,1
13903,0,2,0,0,555,1,1,1,2,0,1,1,1
13904,0,2,0,0,555,1,1,1,2,0,0,1,1
13905,1,2,1,0,555,1,1,3,4,0,0,1,1
13906,1,2,1,0,555,0,1,3,4,5,0,1,1
13907,1,2,1,0,555,0,0,3,4,5,0,1,1
13908,1,2,1,0,555,0,1,3,4,0,0,1,1
13909,0,2,0,0,555,0,1,1,2,0,0,1,1
13910,0,1,0,0,555,1,1,3,1,0,1,1,1
13911,1,1,0,0,555,0,1,3,1,0,0,1,1
13912,1,1,0,0,555,0,0,3,1,0,1,1,1
13913,0,1,0,0,555,1,0,3,1,0,1,1,1
13914,1,1,0,0,555,0,0,3,1,5,0,1,1
13915,0,1,0,0,555,1,0,3,1,0,1,1,1
13916,1,1,0,1,555,1,0,3,1,0,1,1,1
13917,0,0,0,0,555,1,0,1,3,0,1,0,0
13918,1,0,0,1,555,1,0,1,3,0,1,0,0
13919,0,0,0,1,555,1,0,1,3,0,2,0,0
13920,1,0,0,0,555,0,0,1,3,0,1,0,0
13921,1,0,0,0,555,1,0,1,3,0,2,0,0
13922,0,0,0,0,555,1,0,1,3,0,2,0,0
13923,1,0,0,0,555,0,1,1,3,0,1,0,1
13924,1,0,0,0,555,1,1,1,3,0,1,0,1
13925,1,0,0,0,555,1,0,1,3,0,3,0,1
13926,1,0,0,0,555,1,0,1,3,0,3,0,1
13927,1,0,1,0,555,0,1,1,3,0,2,0,1
13928,1,0,1,0,555,1,1,1,3,0,2,0,1
13929,1,0,1,0,555,0,1,1,0,0,1,0,1
13930,1,0,1,1,555,1,1,1,0,0,0,0,1
13931,0,0,0,1,555,1,0,1,3,0,3,0,1
13932,0,0,0,1,555,1,0,0,3,0,3,0,1
13933,1,1,1,0,555,1,1,1,0,0,1,0,1
13934,1,1,1,0,555,1,1,1,0,0,1,0,1
13935,1,0,0,1,555,0,1,0,3,0,2,0,1
13936,0,0,2,1,555,0,0,1,0,0,1,0,1
13937,0,0,2,1,555,1,0,1,0,0,3,0,1
13938,1,0,2,0,555,1,1,1,0,0,2,0,1
13939,0,0,2,1,555,0,0,1,0,0,1,0,1
13940,0,0,2,0,555,1,0,1,0,0,2,0,1
13941,0,0,0,1,555,0,0,0,3,5,2,0,1
13942,1,0,0,0,555,0,0,0,3,0,2,0,1
13943,1,0,0,0,555,0,1,0,3,0,2,0,1
13944,1,2,0,0,555,1,0,1,2,0,1,3,1
13945,0,0,0,1,555,0,0,0,3,0,3,0,1
13946,1,0,0,1,555,0,0,0,3,5,2,0,1
13947,1,0,0,0,555,0,1,0,3,0,3,0,1
13948,0,0,2,1,555,1,0,1,0,0,3,0,1
13949,1,1,2,0,555,0,1,1,0,0,2,0,1
13950,1,1,2,0,555,1,1,1,0,5,3,0,1
13951,1,0,0,0,555,1,1,0,3,0,3,0,1
13952,0,0,0,1,555,0,0,0,3,0,2,0,1
13953,1,0,0,0,555,1,1,0,3,0,3,0,1
13954,1,0,0,0,555,1,1,0,3,0,3,0,1
13955,1,0,0,1,555,1,1,0,3,0,3,0,1
13956,0,0,0,0,555,1,0,0,3,0,3,0,1
13957,1,1,2,0,555,0,1,1,0,0,1,0,1
13958,0,1,2,1,555,1,0,1,0,0,1,0,1
13959,1,1,2,0,555,0,1,1,0,0,0,0,1
13960,0,0,3,1,555,1,1,1,0,0,3,0,1
13961,1,0,3,1,555,0,1,1,0,0,3,0,1
13962,1,0,3,1,555,1,0,1,0,0,3,0,1
13963,1,1,3,0,555,0,1,1,0,0,3,0,1
13964,1,0,0,1,555,0,1,0,3,0,2,0,0
13965,1,0,0,1,555,0,1,0,3,0,3,0,1
13966,1,0,0,0,555,0,0,0,3,0,2,0,1
13967,1,2,5,0,555,0,1,0,3,0,2,0,1
13968,1,2,5,1,555,0,1,0,3,0,3,0,1
13969,0,0,0,1,555,1,0,0,3,0,3,0,1
13970,0,1,0,1,555,0,0,0,0,0,1,1,0
13971,1,2,3,1,555,0,0,1,0,0,0,1,1
13972,0,2,3,1,555,1,1,1,0,0,1,1,1
13973,1,3,3,1,555,1,1,1,0,0,1,1,1
13974,1,3,3,1,555,1,1,1,0,0,1,1,1
13975,1,1,4,1,555,1,1,1,0,5,1,1,1
13976,0,0,0,1,555,1,0,0,3,0,3,1,0
13977,1,1,0,0,555,0,1,0,3,5,2,1,0
13978,0,1,0,0,555,0,0,0,3,0,2,1,0
13979,0,0,0,1,500,0,0,3,3,4,1,0,0
13980,0,0,0,0,500,1,0,3,3,4,2,0,0
13981,0,1,0,0,500,1,1,4,2,3,0,3,1
13982,1,1,3,1,500,1,1,4,2,2,0,0,1
13983,1,1,3,0,500,1,0,4,4,3,0,0,1
13984,1,0,1,1,500,1,1,3,0,2,1,0,1
13985,1,2,4,1,500,0,1,4,4,2,0,0,1
13986,1,1,1,0,500,0,1,4,2,4,0,0,1
13987,1,0,0,0,500,1,1,3,0,4,1,0,0
13988,0,2,0,0,500,0,0,4,2,2,0,3,1
13989,1,2,1,1,500,1,1,1,0,3,1,0,1
13990,1,2,1,0,500,1,1,1,0,4,1,0,1
13991,1,2,1,0,500,1,1,1,0,3,1,0,1
13992,1,2,3,1,500,1,0,4,4,3,0,1,1
13993,1,0,2,0,500,0,1,4,2,3,0,1,1
13994,1,2,1,0,500,0,1,1,0,3,0,1,1
13995,1,1,2,0,500,0,1,4,4,2,0,1,1
13996,1,2,0,0,555,0,1,1,1,5,1,0,0
13997,1,4,5,1,500,1,0,2,4,1,3,0,1
13998,1,1,3,1,555,1,1,0,1,0,2,1,1
13999,1,1,3,1,555,0,0,0,1,5,1,1,1
14000,1,4,3,1,500,1,1,2,0,4,3,1,1
14001,0,2,4,1,500,0,0,0,1,2,3,1,1
14002,1,3,3,1,500,1,1,0,1,3,3,1,1
14003,1,2,4,0,500,1,1,0,1,4,3,1,1
14004,0,2,4,1,500,1,0,0,1,4,3,1,1
14005,1,4,4,1,500,1,0,0,1,3,3,1,1
14006,1,4,4,1,500,1,1,0,1,3,3,1,1
14007,0,4,4,1,500,1,0,0,2,4,3,1,1
14008,0,2,4,1,500,0,0,0,2,2,3,1,1
14009,0,4,3,1,500,1,0,0,1,2,3,1,1
14010,1,2,1,0,500,1,1,0,2,3,3,1,1
14011,0,4,3,1,500,0,1,0,2,3,3,1,1
14012,1,3,4,0,500,1,1,0,2,2,3,1,1
14013,1,2,1,0,500,0,0,0,2,3,2,2,1
14014,0,4,4,1,500,1,0,2,0,4,3,2,1
14015,1,2,1,0,500,0,1,0,2,3,1,2,1
14016,1,2,0,0,500,0,0,0,1,4,3,2,1
14017,0,4,3,1,500,1,1,2,0,4,3,2,1
14018,0,4,4,1,500,1,0,0,1,2,3,2,1
14019,1,3,4,0,500,1,1,2,0,2,3,2,1
14020,1,4,4,0,500,1,1,2,0,4,3,2,1
14021,1,2,2,1,500,0,1,0,1,2,3,1,1
14022,1,4,4,1,500,0,1,0,2,2,3,1,1
14023,0,2,5,1,500,1,1,0,1,4,3,1,1
14024,1,3,5,1,500,0,1,2,0,2,3,1,1
14025,1,2,1,1,500,0,1,0,1,3,3,1,1
14026,1,2,1,0,500,0,1,0,1,3,2,1,1
14027,1,3,5,1,500,0,0,0,1,2,3,1,1
14028,0,3,5,1,500,0,0,0,2,2,3,1,1
14029,1,3,1,1,500,1,0,2,2,3,3,2,1
14030,1,2,5,1,500,1,0,2,2,2,3,2,1
14031,0,3,1,0,500,0,1,2,2,3,2,2,1
14032,1,3,1,0,500,0,1,2,2,3,2,2,1
14033,1,3,5,1,500,1,1,2,2,4,3,2,1
14034,1,4,1,0,500,0,1,1,4,4,2,2,1
14035,1,4,5,0,500,0,1,2,2,2,3,2,1
14036,0,4,5,1,500,1,0,2,2,2,3,2,1
14037,0,2,0,0,500,1,0,1,4,3,3,2,1
14038,0,3,5,1,500,1,0,0,4,4,3,2,1
14039,0,3,0,0,500,0,0,0,0,1,2,0,0
14040,1,2,0,0,500,1,0,0,0,1,2,0,0
14041,1,2,0,1,500,1,0,0,0,1,2,0,0
14042,0,4,0,0,500,0,0,0,0,1,2,0,0
14043,0,3,0,0,500,0,0,0,0,1,1,0,0
14044,1,3,0,1,500,0,0,0,0,1,2,0,0
14045,0,3,0,1,500,0,0,0,0,1,2,0,0
14046,1,3,0,0,500,1,1,0,0,1,3,0,0
14047,0,2,0,1,500,1,0,0,0,1,3,0,0
14048,0,3,0,0,500,0,0,0,0,1,3,0,0
14049,1,4,0,1,500,1,0,0,0,1,2,0,0
14050,1,3,0,0,500,0,1,0,0,1,3,0,0
14051,1,2,0,0,500,1,1,0,0,1,3,0,0
14052,1,3,0,1,500,0,0,0,0,1,3,0,0
14053,0,3,0,0,500,0,1,0,0,1,3,0,0
14054,1,3,5,1,500,0,0,2,1,1,3,0,1
14055,1,3,5,1,500,0,0,2,1,1,3,0,1
14056,1,4,5,1,500,0,1,2,2,1,3,0,1
14057,1,3,5,1,500,1,0,2,2,1,3,0,1
14058,0,3,5,1,500,1,0,2,2,1,3,0,1
14059,1,4,0,0,500,1,1,0,0,1,3,0,0
14060,0,4,5,1,500,0,0,0,4,1,3,0,1
14061,1,4,5,1,500,0,0,0,4,1,2,0,1
14062,0,4,5,1,500,1,0,2,2,1,3,0,1
14063,1,4,5,1,500,1,0,2,2,1,3,0,1
14064,0,4,5,1,500,1,0,2,2,1,3,0,1
14065,1,2,0,0,555,0,1,0,2,0,1,2,1
14066,1,2,0,0,555,1,1,0,2,5,1,2,1
14067,1,2,0,0,555,0,0,0,2,0,0,2,1
14068,1,2,0,0,555,0,1,0,2,0,1,2,1
14069,1,2,0,0,555,1,0,2,3,0,2,2,1
14070,1,2,0,0,555,1,0,2,3,0,2,2,1
14071,1,2,0,0,555,1,1,2,3,0,3,2,1
14072,1,2,0,0,555,1,0,2,3,5,3,2,1
14073,1,2,0,0,555,0,0,2,3,0,2,2,1
14074,1,2,0,0,555,1,1,2,3,0,3,2,1
14075,1,2,0,0,555,0,0,2,3,0,3,2,1
14076,1,2,0,0,555,0,1,2,0,0,3,2,1
14077,0,2,0,0,555,0,0,2,0,5,2,2,1
14078,0,2,0,0,555,0,0,2,0,0,1,2,1
14079,0,2,0,0,555,0,0,2,0,0,2,2,1
14080,0,2,0,1,555,0,0,0,2,0,1,2,1
14081,1,2,0,0,555,0,0,2,0,0,1,2,1
14082,0,2,0,0,555,1,0,2,0,0,2,2,1
14083,0,2,0,0,555,0,0,2,0,0,1,2,1
14084,1,2,0,0,555,0,1,2,0,0,2,2,1
14085,0,2,0,0,555,0,0,2,0,0,0,2,1
14086,1,2,0,0,555,1,1,2,0,0,1,2,1
14087,1,2,0,0,555,1,1,2,0,0,2,2,1
14088,1,2,0,0,555,1,0,2,0,0,1,2,1
14089,0,2,0,0,555,0,0,2,0,0,1,2,1
14090,0,2,0,1,555,0,0,2,0,5,2,2,1
14091,0,2,0,0,555,0,0,0,2,0,1,2,1
14092,0,2,0,0,555,1,1,3,4,0,1,2,1
14093,1,2,0,0,555,1,0,0,2,0,1,2,1
14094,1,2,0,1,555,0,0,0,2,0,1,2,1
14095,0,2,0,0,555,0,0,0,2,0,0,2,1
14096,0,3,0,0,555,0,0,3,4,0,0,2,1
14097,1,3,0,0,555,1,1,1,4,0,1,2,1
14098,1,3,0,0,555,0,1,1,4,5,0,2,1
14099,0,3,0,0,555,0,0,1,4,0,0,2,1
14100,0,3,0,0,555,1,0,0,2,0,1,2,1
14101,1,4,0,0,555,1,1,0,2,0,1,2,1
14102,0,4,0,0,555,0,1,0,2,0,1,2,1
14103,1,3,0,0,555,1,0,2,0,0,2,2,1
